code,name,theme,brief,tags,yahooSymbol
6888,Acomos Inc.,-,-,-,6888.T
6890,Ferrotec Holdings Corporation,-,-,-,6890.T
6894,"Pulstec Industrial Co., Ltd.",機械/産業,産業機械/装置,-|機械|産業,6894.T
6897,Twinbird Corporation,-,-,-,6897.T
6898,"Tomita Electric Co., Ltd.",電機,エレクトロニクス,電機,6898.T
6899,Asti Corp.,-,-,-,6899.T
6901,"Sawafuji Electric Co., Ltd.",電機,エレクトロニクス,電機,6901.T
6902,Denso Corporation,自動車部品,部品/タイヤ,自動車,6902.T
6904,"Harada Industry Co., Ltd.",ネットサービス,プラットフォーム/広告,it,6904.T
6905,"Cosel Co., Ltd.",-,-,-,6905.T
6907,"Geomatec Co., Ltd.",-,-,-,6907.T
6908,"Iriso Electronics Co., Ltd.",電機,エレクトロニクス,電機,6908.T
6912,Kikusui Holdings Corporation,-,-,-,6912.T
6914,"Optex Group Co., Ltd.",-,-,-,6914.T
6915,"Chiyoda Integre Co., Ltd.",-,-,-,6915.T
6918,Aval Data Corporation,-,-,-,6918.T
6919,Kel Corporation,-,-,-,6919.T
6920,Lasertec Corporation,半導体関連,装置/検査/材料,半導体|半導体 装置|検査,6920.T
6923,"Stanley Electric Co., Ltd.",電機,エレクトロニクス,電機,6923.T
6925,Ushio Inc.,-,-,-,6925.T
6926,"Okaya Electric Industries Co., Ltd.",電機,エレクトロニクス,電機,6926.T
6927,"Helios Techno Holding Co., Ltd.",-,-,-,6927.T
6928,"Enomoto Co., Ltd.",-,-,-,6928.T
6929,"Nippon Ceramic Co., Ltd.",素材/ガラス/セラミック,ガラス/セラミック,-|ガラス|セラミック|素材,6929.T
6930,"Nippon Antenna Co., Ltd.",-,-,-,6930.T
6932,Endo Lighting Corporation,-,-,-,6932.T
6937,"Furukawa Battery Co., Ltd.",-,-,-,6937.T
6941,"Yamaichi Electronics Co., Ltd.",電機,エレクトロニクス,電機,6941.T
6942,"Sophia Holdings Co., Ltd.",-,-,-,6942.T
6943,"NKK Switches Co., Ltd.",itサービス,ソフト/クラウド,it,6943.T
6946,"Nippon Avionics Co., Ltd.",-,-,-,6946.T
6947,Zuken Inc.,-,-,-,6947.T
6951,Jeol Ltd.,-,-,-,6951.T
6952,"Casio Computer Co., Ltd.",電機,エレクトロニクス,電機,6952.T
6954,Fanuc Corporation,機械,fa/ロボット/産機,-,6954.T
6955,FDK Corporation,-,-,-,6955.T
6957,"Shibaura Electronics Co., Ltd.",電機,エレクトロニクス,電機,6957.T
6958,CMK Corp,-,-,-,6958.T
6960,"Fukuda Denshi Co., Ltd.",-,-,-,6960.T
6961,Enplas Corporation,-,-,-,6961.T
6962,Daishinku Corp.,-,-,-,6962.T
6963,"Rohm Co., Ltd.",半導体関連,装置/検査/材料,半導体 装置,6963.T
6964,"Sanko Co., Ltd.",-,-,-,6964.T
6965,Hamamatsu Photonics K.K.,半導体関連,装置/検査/材料,半導体 装置,6965.T
6966,Mitsui High-tec Inc.,itサービス,ソフト/クラウド,it,6966.T
6969,"Matsuo Electric Co., Ltd.",電機,エレクトロニクス,電機,6969.T
6971,Kyocera Corporation,半導体関連,装置/検査/材料,半導体 装置,6971.T
6973,Kyoei Sangyo Co. Ltd.,-,-,-,6973.T
6976,"Taiyo Yuden Co., Ltd.",電子部品,受動/能動部品,電機,6976.T
6977,"Japan Resistor Mfg. Co., Ltd.",-,-,-,6977.T
6981,"Murata Manufacturing Co., Ltd.",半導体関連,装置/検査/材料,半導体 装置,6981.T
6982,Lead Co Inc.,ネットサービス,プラットフォーム/広告,it,6982.T
6986,Futaba Corporation,-,-,-,6986.T
6988,Nitto Denko Corporation,itサービス,ソフト/クラウド,it,6988.T
6989,Hokuriku Electric Industry Co. Ltd.,電機,エレクトロニクス,電機,6989.T
6993,"Daikokuya Holdings Co., Ltd.",-,-,-,6993.T
6994,"Shizuki Electric Co., Inc.",電機,エレクトロニクス,電機,6994.T
6995,"Tokai Rika Co., Ltd.",自動車部品,部品/タイヤ,自動車,6995.T
6996,Nichicon Corporation,電子部品,受動/能動部品,電機,6996.T
6997,Nippon Chemi-Con Corporation,電子部品,受動/能動部品,電機,6997.T
6998,"Nippon Tungsten Co., Ltd.",-,-,-,6998.T
6999,Koa Corporation,-,-,-,6999.T
7003,"Mitsui E&S Co., Ltd.",itサービス,ソフト/クラウド,it,7003.T
7004,Kanadevia Corp.,航空,運輸/エアライン,-,7004.T
7011,Mitsubishi Heavy Industries Ltd.,itサービス,ソフト/クラウド,it,7011.T
7012,"Kawasaki Heavy Industries, Ltd.",機械,fa/ロボット/産機,-,7012.T
7013,IHI Corporation,機械,fa/ロボット/産機,-,7013.T
7014,"Namura Shipbuilding Co., Ltd.",-,-,-,7014.T
7018,Naikai Zosen Corporation,-,-,-,7018.T
7021,"Nitchitsu Co., Ltd.",itサービス,ソフト/クラウド,it,7021.T
7022,Sanoyas Holdings Corporation,-,-,-,7022.T
7030,Sprix Inc.,-,-,-,7030.T
7031,Inbound Tech Inc.,-,-,-,7031.T
7033,"Management Solutions Co., Ltd.",航空,運輸/エアライン,-,7033.T
7034,"Prored Partners Co., Ltd.",-,-,-,7034.T
7035,And Factory Inc.,機械/産業,産業機械/装置,-|機械|産業,7035.T
7036,"Emnet Japan Co., Ltd.",-,-,-,7036.T
7037,"Teno. Holdings Co., Ltd.",-,-,-,7037.T
7038,Frontier Management Inc.,航空,運輸/エアライン,-,7038.T
7039,Bridge International Corp.,-,-,-,7039.T
7040,Sun Life Holding Co. Ltd.,保険,損保/生保,-|保険,7040.T
7041,"CRG Holdings Co., Ltd.",-,-,-,7041.T
7042,"Access Group Holdings Co., Ltd.",-,-,-,7042.T
7043,Alue Co. Ltd.,-,-,-,7043.T
7044,Piala Inc.,-,-,-,7044.T
7046,Tdse Inc.,-,-,-,7046.T
7047,Port Inc.,インフラ,港湾/物流,-|インフラ|物流,7047.T
7048,Veltra Corporation,-,-,-,7048.T
7049,"Shikigaku Co., Ltd.",-,-,-,7049.T
7050,Frontier International Inc.,-,-,-,7050.T
7057,"New Constructor's Network Co., Ltd.",-,-,-,7057.T
7058,"Kyoei Security Service Co., Ltd.",itサービス,ソフト/クラウド,it,7058.T
7059,"COPRO-Holdings Co., Ltd.",-,-,-,7059.T
7060,Geechs Inc.,-,-,-,7060.T
7061,Japan Hospice Holdings Inc.,-,-,-,7061.T
7062,"Fureasu Co., Ltd.",-,-,-,7062.T
7063,Birdman Inc.,-,-,-,7063.T
7064,Howtelevision Inc.,メディア,テレビ/放送/出版,-,7064.T
7065,UPR Corporation,-,-,-,7065.T
7066,"Peers Co., Ltd.",-,-,-,7066.T
7067,Branding Technology Inc.,-,-,-,7067.T
7068,Feedforce Group Inc.,-,-,-,7068.T
7069,CyberBuzz Inc.,-,-,-,7069.T
7071,Amvis Holdings Inc.,-,-,-,7071.T
7072,Intimate Merger Inc.,-,-,-,7072.T
7073,"Jaic Co., Ltd.",-,-,-,7073.T
7074,Twenty-Four Seven Inc.,小売,小売/量販,-|小売,7074.T
7075,"Qls Holdings Co., Ltd.",-,-,-,7075.T
7077,Alink Internet Inc.,ネットサービス,プラットフォーム/広告,it,7077.T
7078,Inclusive Inc.,-,-,-,7078.T
7079,"WDB Coco Co., Ltd.",-,-,-,7079.T
7080,"Sportsfield Co., Ltd.",インフラ,港湾/物流,-|インフラ|物流,7080.T
7081,"Koyou Rentia Co., Ltd.",-,-,-,7081.T
7082,Jimoty Inc.,-,-,-,7082.T
7083,AHC Group Inc.,-,-,-,7083.T
7084,Smile Holdings Inc.,-,-,-,7084.T
7085,"Curves Holdings Co., Ltd.",-,-,-,7085.T
7087,"Willtec Co., Ltd.",-,-,-,7087.T
7088,Forum Engineering Inc.,建設,建設/エンジニアリング,-|建設,7088.T
7089,For Startups Inc.,-,-,-,7089.T
7090,Ligua Inc.,-,-,-,7090.T
7091,Living Platform Ltd.,IT/インターネット,IT/ソフトウェア,-|IT|インターネット,7091.T
7092,Fast Fitness Japan Inc.,itサービス,ソフト/クラウド,it,7092.T
7093,Adish Co. Ltd.,ネットサービス,プラットフォーム/広告,it,7093.T
7094,Nextone Inc.,-,-,-,7094.T
7095,Macbee Planet Inc.,-,-,-,7095.T
7096,Stemcell Institute Inc.,itサービス,ソフト/クラウド,it,7096.T
7097,"Sakurasaku Plus Co., Ltd.",-,-,-,7097.T
7102,Nippon Sharyo Ltd.,-,-,-,7102.T
7105,"Mitsubishi Logisnext Co., Ltd.",itサービス,ソフト/クラウド,it,7105.T
7110,Kurashicom Inc.,-,-,-,7110.T
7111,Inest Inc.,-,-,-,7111.T
7112,Cube Co. Ltd.,化学,素材/化学,-|化学|素材,7112.T
7114,Foodison Inc.,食品,加工/飲料,食品,7114.T
7115,Alpha Purchase Co Ltd.,-,-,-,7115.T
7116,"Daiwa Tsushin Co., Ltd.",-,-,-,7116.T
7117,Mimona Co. Ltd.,-,-,-,7117.T
7118,SHINWA-HOLDINGS CO LTD,-,-,-,7118.T
7119,"Halmek Holdings Co., Ltd.",-,-,-,7119.T
7120,Shinko Inc.,-,-,-,7120.T
7122,"Kinki Sharyo Co., Ltd.",-,-,-,7122.T
7126,"Global Style Co., Ltd.",-,-,-,7126.T
7127,"Ikka Holdings Co., Ltd.",-,-,-,7127.T
7128,Maruka Furusato Corporation,-,-,-,7128.T
7129,Miahelsa Holdings Corp.,-,-,-,7129.T
7130,"Yamae Group Holdings Co., Ltd.",-,-,-,7130.T
7131,"Nomura Holdings, Inc.",証券,ネット証券/大手,-,7131.T
7133,"Hyuga Primary Care Co., Ltd.",-,-,-,7133.T
7134,"Up Garage Group Co., Ltd.",-,-,-,7134.T
7135,"Japan Craft Holdings Co., Ltd.",-,-,-,7135.T
7137,Grantomato Co. Ltd.,-,-,-,7137.T
7138,"Torico Co., Ltd.",-,-,-,7138.T
7139,Tokyo Koatsu Co. Ltd.,-,-,-,7139.T
7140,PetGo Corp.,-,-,-,7140.T
7148,"Financial Partners Group Co., Ltd.",金融,銀行/金融,-|金融|銀行,7148.T
7150,Shimane Bank Ltd.,金融,銀行/メガバンク,金融,7150.T
7157,Lifenet Insurance Co.,保険,損保/生保,保険,7157.T
7161,Jimoto Holdings Inc.,-,-,-,7161.T
7162,Astmax Co. Ltd.,-,-,-,7162.T
7163,SBI Sumishin Net Bank Ltd.,金融,銀行/メガバンク,金融,7163.T
7164,"Zenkoku Hosho Co., Ltd.",-,-,-,7164.T
7167,Mebuki Financial Group Inc.,金融,銀行/メガバンク,金融,7167.T
7170,"Chuo International Group Co., Ltd.",-,-,-,7170.T
7172,"Japan Investment Adviser Co., Ltd.",ネットサービス,プラットフォーム/広告,it,7172.T
7173,"Tokyo Kiraboshi Financial Group, Inc.",金融,銀行/メガバンク,金融,7173.T
7175,"Imamura Securities Co., Ltd.",証券,ネット証券/大手,-,7175.T
7176,Simplex Financial Holdings Co.,金融,銀行/金融,-|金融|銀行,7176.T
7177,GMO Financial Holdings Inc.,ネットサービス,プラットフォーム/広告,it,7177.T
7180,Kyushu Financial Group Inc.,金融,銀行/メガバンク,金融,7180.T
7181,"Japan Post Insurance Co., Ltd.",保険,損保/生保,保険,7181.T
7182,"Japan Post Bank Co., Ltd.",金融,銀行/メガバンク,金融,7182.T
7183,"Anshin Guarantor Service Co., Ltd.",-,-,-,7183.T
7184,First Bank of Toyama Ltd.,金融,銀行/メガバンク,金融,7184.T
7185,Hirose Tusyo Inc.,-,-,-,7185.T
7186,"Concordia Financial Group, Ltd.",金融,銀行/メガバンク,金融,7186.T
7187,"J-Lease Co., Ltd.",-,-,-,7187.T
7189,Nishi-Nippon Financial Holdings Inc.,金融,銀行/金融,-|金融|銀行,7189.T
7191,Entrust Inc.,-,-,-,7191.T
7192,Mortgage Service Japan Ltd.,-,-,-,7192.T
7196,Casa Inc.,-,-,-,7196.T
7198,SBI Aruhi Corporation,証券,証券/ネット証券,-|証券|金融,7198.T
7199,"Premium Group Co., Ltd.",-,-,-,7199.T
7201,"Nissan Motor Co., Ltd.",自動車,完成車/関連,自動車,7201.T
7202,Isuzu Motors Ltd.,自動車,完成車/関連,自動車,7202.T
7203,Toyota Motor Corporation,自動車,完成車/関連,自動車,7203.T
7205,Hino Motors Ltd.,自動車,完成車/関連,自動車,7205.T
7208,Kanemitsu Corp.,itサービス,ソフト/クラウド,it,7208.T
7211,Mitsubishi Motors Corporation,自動車,完成車/関連,自動車,7211.T
7212,F-Tech Inc.,-,-,-,7212.T
7213,Lecip Holdings Corp.,-,-,-,7213.T
7214,GMB Corporation,-,-,-,7214.T
7215,"Faltec Co., Ltd.",-,-,-,7215.T
7217,Teijin Limited,化学,素材/化学,-,7217.T
7218,"Tanaka Seimitsu Kogyo Co., Ltd.",航空,運輸/エアライン,-,7218.T
7219,"HKS Co., Ltd.",-,-,-,7219.T
7220,"Musashi Seimitsu Industry Co., Ltd.",自動車部品,部品/タイヤ,自動車,7220.T
7222,"Nissan Shatai Co., Ltd.",自動車,完成車/関連,自動車,7222.T
7224,ShinMaywa Industries Ltd.,-,-,-,7224.T
7226,"Kyokuto Kaihatsu Kogyo Co., Ltd.",-,-,-,7226.T
7228,Daytona Corp.,-,-,-,7228.T
7229,"Yutaka Giken Co., Ltd.",-,-,-,7229.T
7231,Topy Industries Ltd.,-,-,-,7231.T
7235,"Tokyo Radiator Manufacturing Co., Ltd.",ネットサービス,プラットフォーム/広告,it,7235.T
7236,"T. Hasegawa Co., Ltd.",-,-,-,7236.T
7238,"Akebono Brake Industry Co., Ltd.",-,-,-,7238.T
7239,"Tachi-S Co., Ltd.",-,-,-,7239.T
7240,NOK Corporation,-,-,-,7240.T
7241,"Futaba Industrial Co., Ltd.",機械/産業,産業機械/装置,-|機械|産業,7241.T
7242,KYB Corporation,-,-,-,7242.T
7244,"Ichikoh Industries, Ltd.",-,-,-,7244.T
7245,"Daido Metal Co., Ltd.",鉄鋼,鉄鋼/素材,-|鉄鋼,7245.T
7246,"Press Kogyo Co., Ltd.",-,-,-,7246.T
7247,Mikuni Corporation,-,-,-,7247.T
7250,"Pacific Industrial Co., Ltd.",機械/産業,産業機械/装置,-|機械|産業,7250.T
7254,Univance Corporation,-,-,-,7254.T
7255,Sakurai Ltd.,-,-,-,7255.T
7256,"Kasai Kogyo Co., Ltd.",-,-,-,7256.T
7259,Aisin Corporation,自動車部品,部品/タイヤ,自動車,7259.T
7261,Mazda Motor Corporation,自動車,完成車/関連,自動車,7261.T
7264,Muro Corp.,-,-,-,7264.T
7265,"Eiken Industries Co., Ltd.",-,-,-,7265.T
7266,Imasen Electric Industrial Co. Ltd.,電機,エレクトロニクス,電機,7266.T
7267,"Honda Motor Co., Ltd.",自動車,完成車/関連,自動車,7267.T
7269,Suzuki Motor Corporation,自動車,完成車/関連,自動車,7269.T
7270,Subaru Corporation,自動車,完成車/関連,自動車,7270.T
7271,Yasunaga Corporation,-,-,-,7271.T
7272,"Yamaha Motor Co., Ltd.",自動車,完成車/関連,自動車,7272.T
7273,"Ikuyo Co., Ltd.",-,-,-,7273.T
7276,"Koito Manufacturing Co., Ltd.",itサービス,ソフト/クラウド,it,7276.T
7277,"TBK Co., Ltd.",-,-,-,7277.T
7278,Exedy Corporation,自動車部品,部品/タイヤ,自動車,7278.T
7279,Hi-Lex Corporation,-,-,-,7279.T
7280,Mitsuba Corporation,itサービス,ソフト/クラウド,it,7280.T
7282,"Toyoda Gosei Co., Ltd.",-,-,-,7282.T
7283,"Aisan Industry Co., Ltd.",-,-,-,7283.T
7284,"Meiwa Industry Co., Ltd.",-,-,-,7284.T
7287,"Nippon Seiki Co., Ltd.",-,-,-,7287.T
7291,"Nihon Plast Co., Ltd.",-,-,-,7291.T
7292,Murakami Corporation,-,-,-,7292.T
7294,Yorozu Corporation,-,-,-,7294.T
7296,FCC Co. Ltd.,-,-,-,7296.T
7297,"Car Mate Mfg Co., Ltd.",-,-,-,7297.T
7299,Fuji Oozx Inc.,-,-,-,7299.T
7305,"Araya Industrial Co., Ltd.",機械/産業,産業機械/装置,-|機械|産業,7305.T
7309,Shimano Inc.,-,-,-,7309.T
7313,"TS Tech Co., Ltd.",-,-,-,7313.T
7314,"Odawara Auto-Machine Manufacturing Co., Ltd.",機械/産業,産業機械/装置,-|機械|産業,7314.T
7317,"Matsuya R&D Co., Ltd.",-,-,-,7317.T
7318,Serendip Holdings Co. Ltd.,-,-,-,7318.T
7320,Solvvy Inc.,-,-,-,7320.T
7322,San Ju San Financial Group Inc.,金融,銀行/メガバンク,金融,7322.T
7325,Irrc Corp.,-,-,-,7325.T
7326,"SBI Insurance Group Co., Ltd.",保険,損保/生保,保険,7326.T
7327,Daishi Hokuetsu Financial Group Inc.,金融,銀行/メガバンク,金融,7327.T
7337,Hirogin Holdings Inc.,-,-,-,7337.T
7343,"Broad Minded Co., Ltd.",ネットサービス,プラットフォーム/広告,it,7343.T
7345,Ai Partners Financial Inc.,金融,銀行/金融,-|金融|銀行,7345.T
7347,"Mercuria Holdings Co., Ltd.",-,-,-,7347.T
7350,Okinawa Financial Group Inc.,金融,銀行/メガバンク,金融,7350.T
7351,Goodpatch Inc.,-,-,-,7351.T
7352,Twostone & Sons Inc.,-,-,-,7352.T
7353,"Kiyo Learning Co., Ltd.",-,-,-,7353.T
7354,Direct Marketing Mix Inc.,-,-,-,7354.T
7356,Retty Inc.,-,-,-,7356.T
7357,"Geocode Co., Ltd.",-,-,-,7357.T
7358,Poppins Corp.,-,-,-,7358.T
7359,Tokyo Communications Group Inc.,通信,通信サービス,-|通信,7359.T
7360,Ondeck Co Ltd.,-,-,-,7360.T
7361,Human Creation Holdings Inc.,-,-,-,7361.T
7362,Terminalcare Support Institute Inc.,itサービス,ソフト/クラウド,it,7362.T
7363,Baby Calendar Inc.,-,-,-,7363.T
7366,Litalico Inc.,itサービス,ソフト/クラウド,it,7366.T
7367,Celm Inc.,-,-,-,7367.T
7368,"Hyojito Co., Ltd.",itサービス,ソフト/クラウド,it,7368.T
7369,Meiho Holdings Inc.,-,-,-,7369.T
7370,"Enjin Co., Ltd.",-,-,-,7370.T
7371,Zenken Corporation,-,-,-,7371.T
7372,Decollte Holdings Corp.,-,-,-,7372.T
7373,Aidma Holdings Inc.,-,-,-,7373.T
7374,Interworks Confidence Inc.,-,-,-,7374.T
7375,Refinverse Group Inc.,-,-,-,7375.T
7376,"BCC Co., Ltd.",-,-,-,7376.T
7377,"DN Holdings Co., Ltd.",-,-,-,7377.T
7378,Asiro Inc.,-,-,-,7378.T
7379,"Circulation Co., Ltd.",-,-,-,7379.T
7380,Juroku Financial Group Inc.,金融,銀行/メガバンク,金融,7380.T
7381,Hokkoku Financial Holdings Inc.,金融,銀行/金融,-|金融|銀行,7381.T
7383,Net Protections Holdings Inc.,-,-,-,7383.T
7384,Procrea Holdings Inc.,-,-,-,7384.T
7388,"FP Holdings, Inc.",-,-,-,7388.T
7389,Aichi Financial Group Inc.,金融,銀行/メガバンク,金融,7389.T
7399,"Nansin Co., Ltd.",-,-,-,7399.T
7409,"Aeroedge Co., Ltd.",-,-,-,7409.T
7412,Atom Corporation,-,-,-,7412.T
7413,"Sokensha Co., Ltd.",-,-,-,7413.T
7414,"Onoken Co., Ltd.",-,-,-,7414.T
7416,Haruyama Holdings Inc.,-,-,-,7416.T
7417,Nanyo Corporation,-,-,-,7417.T
7419,Nojima Corporation,-,-,-,7419.T
7420,"Satori Electric Co., Ltd.",電機,エレクトロニクス,電機,7420.T
7421,"Kappa Create Co., Ltd.",-,-,-,7421.T
7422,"Toho Lamac Co., Ltd.",商社,総合商社,-,7422.T
7425,"Hatsuho Shoji Co., Ltd.",-,-,-,7425.T
7426,Yamadai Corporation,機械,fa/ロボット/産機,-,7426.T
7427,Echo Trading Co. Ltd.,ネットサービス,プラットフォーム/広告,it,7427.T
7433,"Hakuto Co., Ltd.",-,-,-,7433.T
7434,Otake Corporation,-,-,-,7434.T
7435,"Nadex Co., Ltd.",ネットサービス,プラットフォーム/広告,it,7435.T
7438,Kondotec Inc.,-,-,-,7438.T
7441,MISUMI CO LTD,-,-,-,7441.T
7442,"Nakayamafuku Co., Ltd.",-,-,-,7442.T
7443,"Yokohama Gyorui Co., Ltd.",-,-,-,7443.T
7444,"Harima-Kyowa Co., Ltd.",-,-,-,7444.T
7445,"Right On Co., Ltd.",-,-,-,7445.T
7446,Tohoku Chemical Co. Ltd.,商社,総合商社,-,7446.T
7447,"Nagase & Co., Ltd.",エネルギー,原油/ガス/電力,エネルギー,7447.T
7450,Sunday Co. Ltd.,-,-,-,7450.T
7451,"Mitsubishi Shokuhin Co., Ltd.",itサービス,ソフト/クラウド,it,7451.T
7453,"Ryohin Keikaku Co., Ltd.",-,-,-,7453.T
7455,Paris Miki Holdings Inc.,-,-,-,7455.T
7456,"Matsuda Sangyo Co., Ltd.",-,-,-,7456.T
7458,"Daiichikosho Co., Ltd.",-,-,-,7458.T
7459,Medipal Holdings Corp,-,-,-,7459.T
7460,"Yagi & Co., Ltd.",-,-,-,7460.T
7461,Kimura Co. Ltd.,-,-,-,7461.T
7462,Capita Inc.,itサービス,ソフト/クラウド,it,7462.T
7463,"Advan Group Co., Ltd.",ネットサービス,プラットフォーム/広告,it,7463.T
7464,Saftec Co. Ltd.,-,-,-,7464.T
7466,Spk Corporation,-,-,-,7466.T
7467,"Hagiwara Electric Holdings Co., Ltd.",電機,エレクトロニクス,電機,7467.T
7472,Toba Inc.,-,-,-,7472.T
7475,"Albis Co., Ltd.",-,-,-,7475.T
7476,As One Corporation,-,-,-,7476.T
7477,Muraki Corporation,-,-,-,7477.T
7480,Suzuden Corporation,-,-,-,7480.T
7481,"Oie Sangyo Co., Ltd.",-,-,-,7481.T
7482,"Shimojima Co., Ltd.",-,-,-,7482.T
7483,"Doshisha Co., Ltd.",-,-,-,7483.T
7486,"Sanrin Co., Ltd.",-,-,-,7486.T
7487,Ozu Corporation,-,-,-,7487.T
7490,"Nissin Shoji Co., Ltd.",食品,加工/飲料,食品,7490.T
7494,"Konaka Co., Ltd.",-,-,-,7494.T
7500,"Nishikawa Keisoku Co., Ltd.",-,-,-,7500.T
7501,Tiemco Ltd.,-,-,-,7501.T
7502,"Plaza Holdings Co., Ltd.",-,-,-,7502.T
7504,Kohsoku Corporation,-,-,-,7504.T
7505,"Fuso Dentsu Co., Ltd.",-,-,-,7505.T
7506,"House of Rose Co., Ltd.",-,-,-,7506.T
7508,G-7 Holdings Inc.,-,-,-,7508.T
7509,IA Group Corp.,-,-,-,7509.T
7510,Takebishi Corporation,-,-,-,7510.T
7512,Aeon Hokkaido Corporation,小売,消費/専門店,消費,7512.T
7513,"Kojima Co., Ltd.",-,-,-,7513.T
7514,"Himaraya Co., Ltd.",-,-,-,7514.T
7515,Maruyoshi Center Inc.,-,-,-,7515.T
7516,"Kohnan Shoji Co., Ltd.",-,-,-,7516.T
7520,Eco's Co. Ltd.,-,-,-,7520.T
7521,"Musashi Co., Ltd.",-,-,-,7521.T
7522,"Watami Co., Ltd.",-,-,-,7522.T
7523,"Art Vivant Co., Ltd.",-,-,-,7523.T
7524,Marche Corporation,-,-,-,7524.T
7525,Rix Corporation,-,-,-,7525.T
7527,SystemSoft Corp.,itサービス,ソフト/クラウド,it,7527.T
7531,Seiwa Chuo Holdings Corporation,-,-,-,7531.T
7532,Pan Pacific International Holdings Corporation,小売,消費/専門店,消費,7532.T
7537,Marubun Corporation,-,-,-,7537.T
7538,"Daisui Co., Ltd.",-,-,-,7538.T
7539,"Ainavo Holdings Co., Ltd.",-,-,-,7539.T
7544,"Three F Co., Ltd.",-,-,-,7544.T
7545,"Nishimatsuya Chain Co., Ltd.",-,-,-,7545.T
7550,"Zensho Holdings Co., Ltd.",-,-,-,7550.T
7551,"Weds Co., Ltd.",-,-,-,7551.T
7552,Happinet Corporation,-,-,-,7552.T
7554,Kourakuen Corporation,-,-,-,7554.T
7555,"Ota Floriculture Auction Co., Ltd.",-,-,-,7555.T
7561,Hurxley Corp.,-,-,-,7561.T
7562,"Anrakutei Co., Ltd.",-,-,-,7562.T
7564,"Workman Co., Ltd.",-,-,-,7564.T
7565,Mansei Corporation,-,-,-,7565.T
7567,Sakae Electronics Corporation,電機,エレクトロニクス,電機,7567.T
7570,"Hashimoto Sogyo Holdings Co., Ltd.",-,-,-,7570.T
7571,Yamano Holdings Corporation,-,-,-,7571.T
7575,"Japan Lifeline Co., Ltd.",ネットサービス,プラットフォーム/広告,it,7575.T
7578,"Nichiryoku Co., Ltd.",-,-,-,7578.T
7581,"Saizeriya Co., Ltd.",-,-,-,7581.T
7585,Kan-Nanmaru Corporation,-,-,-,7585.T
7590,"Takasho Co., Ltd.",-,-,-,7590.T
7593,"VT Holdings Co., Ltd.",-,-,-,7593.T
7595,Argo Graphics Inc.,-,-,-,7595.T
7596,"Uoriki Co., Ltd.",-,-,-,7596.T
7599,Idom Inc.,-,-,-,7599.T
7600,Japan Medical Dynamic Marketing Inc.,化学,素材/化学,-|化学|素材,7600.T
7601,"Poplar Co., Ltd.",-,-,-,7601.T
7602,"Ledax Co., Ltd.",-,-,-,7602.T
7603,"Mac House Co., Ltd.",-,-,-,7603.T
7604,"Umenohana Co., Ltd.",航空,運輸/エアライン,-,7604.T
7605,Fuji Corporation,-,-,-,7605.T
7606,United Arrows Ltd.,itサービス,ソフト/クラウド,it,7606.T
7607,"Shinwa Co., Ltd.",-,-,-,7607.T
7608,"Sk Japan Co., Ltd.",-,-,-,7608.T
7609,"Daitron Co., Ltd.",itサービス,ソフト/クラウド,it,7609.T
7610,"Tay Two Co., Ltd.",-,-,-,7610.T
7611,Hiday Hidaka Corp.,-,-,-,7611.T
7613,Siix Corp.,-,-,-,7613.T
7614,"OM2 Network Co., Ltd.",-,-,-,7614.T
7615,"Kyoto Kimono Yuzen Holdings Co., Ltd.",-,-,-,7615.T
7616,"Colowide Co., Ltd.",-,-,-,7616.T
7619,"Tanaka Co., Ltd.",航空,運輸/エアライン,-,7619.T
7621,"Ukai Co., Ltd.",-,-,-,7621.T
7624,"Naito & Co., Ltd.",itサービス,ソフト/クラウド,it,7624.T
7625,Global-Dining Inc.,-,-,-,7625.T
7628,Ohashi Technica Inc.,-,-,-,7628.T
7630,"Ichibanya Co., Ltd.",-,-,-,7630.T
7634,"Hoshi Iryo-Sanki Co., Ltd.",機械/産業,機械/FA/空調,-|FA|機械,7634.T
